Level,Attachments (Image),Manufacturer (Image),Pending Changes (Image),Has Been Redlined (Image),Thumbnail,Sequence,Item Number,Item Description,Item Rev,Qty,Min Qty,Max Qty,Optional,Mut Excl,Ref Des,Item Footprint,BOM Notes,For Documentation,Child Action,Technology,Item Lifecycle,Subclass,BOM Description,REACH Compliance,RoHS Compliance,Encryption,REACH Up To Date,Moisture Sensitivity Level (MSL),Special Assembly Instructions,Single Source,Item P2 Notes,Operation Temperature,Manufacture Part Has Redline,Mfr. Name,Mfr Full Name,Mfr Priority Suffix,Mfr. Lifecycle Phase,Conflict Minerals Status,Mfr. Part Number,Mfr. Part Lifecycle Phase,Packaging Type,Preferred Status,Country of Origin (MP),Last Time Buy,Last Time Ship,Weight (Gram),REACH Up To Date,REACH Compliance,RoHS Compliance,Reference Notes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,MURATA,MURATA MANUFATURING CO LTD,,Approved,Yes by Product,BLM18EG221SN1D,Inactive,T&R,Inactive,Japan,,,0.00463,,13. SVHC_191_27Jun2018,RoHS3 Compliant,
1,TRUE,TRUE,TRUE,FALSE,,0,EFB000001,Ferrite Bead - 0603 - 220R - 2A5 - 0R04,SPR000022,96,,,,,"FB19,FB20,FB21,FB22,FB23,FB24,FB25,FB26,FB27,FB28,FB29,FB30,FB31,FB32,FB33,FB34,FB35,FB36,FB37,FB38,FB39,FB40,FB41,FB42,FB43,FB44,FB45,FB46,FB47,FB48,FB49,FB50,FB51,FB52,FB53,FB54,FB55,FB56,FB57,FB58,FB59,FB60,FB61,FB62,FB63,FB64,FB65,FB66,FB72,FB73,FB74,FB75,FB76,FB77,FB78,FB79,FB80,FB81,FB82,FB83,FB84,FB85,FB86,FB87,FB88,FB89,FB90,FB91,FB92,FB93,FB94,FB95,FB96,FB97,FB98,FB99,FB100,FB101,FB102,FB103,FB104,FB105,FB106,FB107,FB108,FB109,FB110,FB111,FB112,FB113,FB114,FB115,FB116,FB117,FB118,FB119",l0603,,,Issue,SMT,Pilot,Magnetic,,,,No,,‎1 – Unlimited,,Y,,-55°C to 125°C,FALSE,MURATA,MURATA MANUFATURING CO LTD,,Approved,Yes by Product,BLM18SG221TN1D,Active,10k Tape and reel,,Japan,,,0.0039,,19.SVHC_219_08Jul2021,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EFB000018,Ferrite Bead - 1206 - 160R - 6A,SPR000990,1,,,,,FB9,FB1206,,,Issue,SMT,Pilot,Magnetic,,,,No,,‎1 – Unlimited,,,3052-0006,-40°C to 125°C,FALSE,LAIRD,"Laird Technologies, Inc",,Approved,Yes by Product,HI1206T161R-10,Active,T&R,,,,,0.028,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EFB000025,Ferrite Bead - 0402 - 600R - 0A3,SPR001213,5,,,,,"FB7,FB68,FB69,FB70,FB71",FB0402,,,Issue,SMT,Pilot,Magnetic,,,,No,,‎1 – Unlimited,,,,-55°C to 125°C,FALSE,MURATA,MURATA MANUFATURING CO LTD,,Approved,Yes by Product,BLM15AG601SN1D,Active,T&R 10K,,Japan,,,0.00121,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EFB000050,Ferrite Bead - 0603 - 600R - 2A - 0R1,MCO006785,6,,,,,"FB10,FB11,FB12,FB14,FB17,FB18",L0603,,,Issue,SMT,Pilot,Magnetic,,,,No,,‎1 – Unlimited,,,,-55°C to 125°C,FALSE,CHILISIN,CHILISIN ELECRONICS CORP,,Approved,Yes by Product,BBHV00160808601Y00,Active,T&R 4k,Preferred,,,,0.004,,22.SVHC_233_17Jan2023,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,CHILISIN,CHILISIN ELECRONICS CORP,,Approved,Yes by Product,BBHVGJ160808601Y00,Active,T&R 4k,Preferred,,,,0.00576,,,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EFB000054,Ferrite Bead - 0805 - 600R - 2A - 0R1,MCO007182,1,,,,,FB4,L0805-110,,,Issue,SMT,Pilot,Magnetic,,,,No,,‎1 – Unlimited,,,,-40°C to 85°C,FALSE,Eaton,Bussmann / Eaton,,Approved,Yes by Product,MFBM1V2012-601-R,Active,T&R 4k,Preferred,China,,,0.003,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,ILHB0805ER601V,Active,T&R 4k,Preferred,Mexico,,,0.0055,,,,
1,TRUE,TRUE,FALSE,FALSE,,0,EFB000058,Ferrite Bead-1206-120R-6A-9mR,SPR003344,1,,,,,FB16,l1206,,,Issue,SMT,Pilot,Magnetic,,,,No,,‎1 – Unlimited,,,,-55°C to 125°C,FALSE,MURATA,MURATA MANUFATURING CO LTD,,Approved,Yes by Product,BLM31KN121SN1L,Active,T&R  2.5K,,Japan,,,0,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,EFB000059,Ferrite Bead - 0603 - 1K8 - 0A2 - 0R8,SPR003474,1,,,,,FB1,L0603,,,Issue,SMT,Pilot,Magnetic,,,,No,,‎1 – Unlimited,,,,-55°C to 125°C,FALSE,TDK,TDK Corporation Ltd,,Approved,Yes by Product,MMZ1608A182BTA00,Active,T&R 4K,,China,,,0.0058,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EFU000020,"Fuse, Fast acting, 6A, 24V, 0603",SPR003315,1,,,,,F1,FUSM158X83X61,,,Issue,SMT,Pilot,Power-Supply / Battery / Fuse,,,,No,,‎1 – Unlimited,,,,-55°C to 150°C,FALSE,LITTELFUSE,Littelfuse circuit protection,,Approved,Yes by Product,0438006.WRGT,Active,T&R  3K,,Philippines,,,0,,,,
1,TRUE,TRUE,FALSE,FALSE,,0,EIC#74LVC125,"QUAD BUFFER LINE DRIVER,TSSOP-14.",MCO006236,1,,,,,U52,TSSOP65P640X120-14,,,Issue,SMT,Production,Integrated Circuit,,,,No,,‎1 – Unlimited,,NO,,,FALSE,FAIRCHILD,FAIRCHILDSEMI,,Disqualified,Unknown,74LCX125MTCX,Inactive,,Inactive,Philippines,,,0.054823,15/06/2015 00:00:00 IDT,08. SVHC_168_17Dec 2015,RoHS2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,74LCX125MTCX,Active,,,Philippines,,,0.054823,15/06/2015 00:00:00 IDT,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,MC74LCX125DTR2G,Active,2.5K Reel,Preferred,Philippines,,,0.04524,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EIC#AT24C1024BN,"Two Wire Serial Eeprom,1M,1.8V,Soic-8pin,0.150m",MCO006040,1,,,,,U4,SOIC127P620X175-8,,,Issue,SMT,Production,Integrated Circuit,,,,No,,,,,,-40°C to 85°C,FALSE,MICROCHIP,Microchip Technology Inc,,Approved,Not Conflict Free,AT24CM01-SSHM-B,Active,Tube 60,Preferred,,,,0.078,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,MICROCHIP,Microchip Technology Inc,,Approved,Not Conflict Free,AT24CM01-SSHM-T,Active,4000pcs Tape,Preferred,,,,0.078,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ATMEL,Atmel Corporation,,Approved,Yes by Product,AT24CM01-SSHM-B,EOL,TUBE,Preferred,,,,0.078,,12. SVHC_181_15Jan2018,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ATMEL,Atmel Corporation,..,Approved,Yes by Product,AT24CM01-SSHM-T,EOL,4000pcs Tape,Preferred,,,,0.078,,12. SVHC_181_15Jan2018,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ATMEL,Atmel Corporation,,Approved,Yes by Product,AT24C1024BN-SH-T,Inactive,T&R,Preferred,,,,0.540011,,08. SVHC_168_17Dec 2015,RoHS2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ATMEL,Atmel Corporation,.,Approved,Yes by Product,AT24C1024BN-SH-B,Inactive,TUBE,Preferred,,,,0.540011,,08. SVHC_168_17Dec 2015,RoHS2,
1,TRUE,TRUE,FALSE,FALSE,,0,EIC#ICS8533,"1-TO-4 Diff. 3.3v LVPECL Fanout Buffer,tssop-20p",000000        MCO004793,1,,,,,U34,TSSOP065P660X120-20,,,Issue,SMT,Production,Integrated Circuit,,,,No,,‎1 – Unlimited,,Y,,,FALSE,Renesas,Renesas Electronics,,Approved,Not Conflict Free,8533AG-01LFT,Active,T&R 3K,Preferred,,,,0.064,,18.SVHC_211_19Jan2021,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EIC#MAX811TEUS,"uP 3.08V Supervisor manual reset, 4 pin sot143",MCO003071,1,,,,,U55,SOT143192P264X122-4,,,Issue,SMT,Production,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,,FALSE,MAXIM,Maxim Integrated Products,,Approved,Yes by Product,MAX811TEUS+,Active,,,,,,0.01039,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,MAXIM,Maxim Integrated Products,,Approved,Yes by Product,MAX811TEUS+T,Active,T&R 2.5K,Preferred,,,,0.01039,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EIC#MC74VHC1G00DFT1G,Single 2-Input NAND Gate SOT-353,MCO007303,1,,,,,U2,SOT065P240X110-5,,,Issue,SMT,Production,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,-40°C to 85°C,FALSE,NEXPERI,NEXPERIA,,Approved,Not Conflict Free,"74AHC1G00GW,125",Active,T/R 3K,Preferred,China,,,0.0062,,24.SVHC_240_23Jan2024,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,MC74VHC1G00DFT2G-L22038,EOL,T/R 3K,,China,,,0.0062,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,MC74VHC1G00DFT2G,Active,T/R 3K,Preferred,China,,,0.0062,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,MC74VHC1G00DFT1G,EOL,,,China,21/03/2022,21/03/2022,0.0062,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EIC#NC7SZ04P5,IC Single Inverter-SC70-5-UHS -55 − 125C,MCO007222,2,,,,,"U56,U57",SC70065P240X110-5,,,Issue,SMT,Production,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,,FALSE,FAIRCHILD,FAIRCHILDSEMI,,Disqualified,Unknown,NC7SZ04P5X,Inactive,,Inactive,,,,0.005832,,08. SVHC_168_17Dec 2015,RoHS2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NC7SZ04P5X-L22057,Active,T&R 3k,,,,,0.006,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NC7SZ04P5X,Active,T&R 3k,,,,,0.0062,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NL17SZ04DFT2G-L22038,Active,T&R 3k,Preferred,,,,0.0062,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NL17SZ04DFT2G,Active,T&R 3k,,,,,0.0062,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,TRUE,FALSE,,0,EIC#NC7SZ125M5,IC Buffer 1-Gate SOT23-5,MCO007222,1,,,,,U53,SOT95P300X145-5,,,Issue,SMT,Production,Integrated Circuit,,,RoHS2,No,,‎1 – Unlimited,,,,,FALSE,FAIRCHILD,FAIRCHILDSEMI,,Disqualified,Unknown,NC7SZ125M5,Inactive,,Inactive,China,,,0.017013,,08. SVHC_168_17Dec 2015,RoHS2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FAIRCHILD,FAIRCHILDSEMI,,Disqualified,Unknown,NC7SZ125M5X,Inactive,T&R 3K,Inactive,China,,,0.017013,,12. SVHC_181_15Jan2018,RoHS2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NC7SZ125M5X-L22090,Active,T&R 3K,Preferred,China,,,0.015867,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NC7SZ125M5X,Active,T&R 3K,,China,,,0.01289,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ON_SEMI,ON SEMICONDUCTOR,,Approved,Not Conflict Free,NC7SZ125M5,EOL,,,China,26/01/2019,26/07/2019,0.017013,,23.SVHC_235_14Jun2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EIC#TS3USB30E,"DE/MULTIPLEXER 1:2 USB SWITCH,VSSOP 10pin",MCO002207,1,,,,,U13,MSOP050P505X110-10,,,Issue,SMT,Production,Integrated Circuit,,,,No,,‎1 – Unlimited,,,,,FALSE,INTERSIL,Intersil Americas Inc.,,Approved,Not Conflict Free,ISL54220IUZ-T,Active,T&R 3K,Preferred,China,,,0.025391,,17.SVHC_209_25Jun20,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,T.I,Texas Instruments Incorporated,,Approved,Yes by Product,TS3USB30EDGSR,Active,T&R 3K,Preferred,China;Germany,,,0.03183,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,INTERSIL,Intersil Americas Inc.,,Approved,Not Conflict Free,ISL54220IUZ,Active,Tube  50pcs,,China,,,0.025391,,17.SVHC_209_25Jun20,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,EL#0806475MT,Ind 4.7uH-0806-0A225-20%-0R25-7.96MHZ,MCO006889,1,,,,,L30,INDC2016X180,,,Issue,SMT,Production,Magnetic,,,,No,,‎1 – Unlimited,,,,-40°C to 85°C,FALSE,TAIYOYUDEN,Taiyo Yuden Co Ltd,,Approved,Yes by Product,LB2016T4R7M,EOL,,Inactive,Japan;Philippines,,,0.0199,,20.SVHC_223_17Jan2022,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TAIYOYUDEN,Taiyo Yuden Co Ltd,,Approved,Yes by Product,LSQBA201616T4R7M,Active,T/R 4K,Preferred,Japan;Philippines,,,0.0199,,,,
1,TRUE,TRUE,FALSE,FALSE,,0,EL#POWER-0.33UH,SPI-0u33-138X129X67-46A-20%-0R0009-5Mhz,MCO002615,1,,,,,L2,INDP1380X1290X670,,,Issue,SMT,Production,Magnetic,,,,No,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,IHLP5050FDERR33M01,Active,,Preferred,Mexico,,,6,,16. SVHC_205_16Jan2020,RoHS2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ABRACON,Abracon Corporation,,Approved,Yes by Manuf.,ASPI-1367-R33M-T-Z,Active,,Preferred,,,,5.85,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#0402000FT,RES-0R-0402-5%-1/16W-1A,MCO007406,153,,,,,"R10,R11,R12,R13,R14,R16,R23,R24,R26,R29,R31,R32,R40,R41,R46,R49,R50,R51,R54,R55,R58,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R77,R85,R86,R87,R88,R89,R90,R91,R92,R98,R99,R100,R101,R102,R103,R104,R105,R106,R107,R124,R125,R126,R127,R128,R129,R141,R145,R163,R173,R174,R175,R176,R177,R180,R187,R188,R189,R190,R192,R193,R275,R276,R284,R293,R335,R346,R402,R410,R411,R422,R446,R451,R457,R472,R520,R521,R523,R524,R594,R595,R605,R606,R607,R611,R615,R619,R621,R622,R627,R628,R656,R659,R662,R666,R671,R674,R675,R681,R685,R717,R718,R719,R721,R722,R723,R730,R732,R736,R742,R754,R759,R760,R764,R765,R766,R773,R782,R783,R785,R788,R791,R847,R930,R942,R946,R994,R999,R1001,R1044,R1045,R1047,R1049,R1063,R1064,R1066,R1067,R1070,R1152,R1154",R0402,,,Issue,SMT,Production,Resistor,,,RoHS2 with Exemptions,No,,‎1 – Unlimited,,NO,,-55°C to 125°C,FALSE,BOURNS,"Bourns, Inc",,Approved,Yes by Product,CR0402-J/-000GLF,Active,T&R 10K,Preferred,Taiwan,,,0.000512,,18.SVHC_211_19Jan2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR04X000PTL,Active,T&R 10K,Preferred,China,,,0.00058,15/01/2018 00:00:00 IST,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ASJ,ASJ Pte Ltd,,Disqualified,Unknown,CR10-000-ZK,Inactive,T&R 10K,Inactive,,,,0.00057,,13. SVHC_191_27Jun2018,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RC-02000JT,Active,T&R 10K,,China,,,0.00054,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,MCS04020Z0000ZE000,Active,T&R 10K,,Israel,,,0.000562,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,PANASONIC,Panasonic Industrial Company,,Approved,Yes by Product,ERJ-2GE0R00X,Active,T&R 10K,,China,,,0.000631,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,CRCW04020000Z0ED,Active,T&R 10K,Preferred,Israel,,,0.000615,,18.SVHC_211_19Jan2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402JR-070RL,Active,T&R 10K,Preferred,Taiwan,,,0.000597,07/07/2017 00:00:00 IDT,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VENKEL,VENKEL LTD,,Approved,Yes by Manuf.,CR0402-16W-000T,Active,T&R 10K,,Taiwan,,,0.000624,15/01/2018 00:00:00 IST,20.SVHC_223_17Jan2022,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402JR-130RL,Active,T&R 50K,,Taiwan,,,0,,,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,SAMSUNG,SAMSUNG ELECTRO MECHANICS CO LTD,,Approved,Not Conflict Free,RC1005J000CS,Active,T&R 10K,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,PANASONIC,Panasonic Industrial Company,,Approved,Yes by Product,ERJ2GE0R00X,Active,T&R,,China,,,0,,24.SVHC_240_23Jan2024,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RALEC,RALEC INC,,Approved,Yes by Product,LRE0402-2HR000JTH,Active,T&R 10K,Preferred,,,,0.001011,,24.SVHC_240_23Jan2024,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ROHM,ROHM SEMICONDUCTOR LTD,,Approved,Not Conflict Free,MCR01MZPJ000,Active,T&R 10K,,Thailand,,,0.0007,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#0402100KFT,RES-100K-0402-1%-1/16W,MCO007406,19,,,,,"R47,R113,R131,R136,R155,R160,R660,R680,R701,R707,R709,R715,R716,R731,R733,R738,R982,R1040,R1041",R0402,,,Issue,SMT,Production,Resistor,,,RoHS2 with Exemptions,No,,‎1 – Unlimited,,,,-55°C to 125°C,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RC-02K1003FT,Active,T&R  10K,,China,,,0.00054,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR04X1003FTL,Active,T&R 10K,,China,,,0.00058,15/01/2018 00:00:00 IST,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ASJ,ASJ Pte Ltd,,Disqualified,Unknown,CR10-1003-FK,Inactive,T&R 10K,Inactive,,,,0.00057,,13. SVHC_191_27Jun2018,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,PANASONIC,Panasonic Industrial Company,,Approved,Yes by Product,ERJ-2RKF1003X,Active,T&R 10K,,China,,,0.000631,07/07/2017 00:00:00 IDT,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-13100KL,Active,T&R 50K,,Taiwan,,,0,,24.SVHC_240_23Jan2024,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,SAMSUNG,SAMSUNG ELECTRO MECHANICS CO LTD,,Approved,Not Conflict Free,RC1005F104CS,Active,,,,,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VENKEL,VENKEL LTD,,Approved,Yes by Manuf.,CR0402-16W-1003FT,Active,T&R 10K,,Taiwan,,,0.000624,15/01/2018 00:00:00 IST,20.SVHC_223_17Jan2022,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VIKING,VIKING TECH CORPORATION,,Approved,Yes by Product,CR-02FL7--100K,Active,T&R 5K,Preferred,Taiwan,,,0.00062,,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,YAGEO,YAGEO CORPORATION,,Approved,Yes by Product,RC0402FR-07100KL,Active,T&R 10K,Preferred,Taiwan,,,0.000597,07/07/2017 00:00:00 IDT,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RALEC,RALEC INC,,Approved,Yes by Product,RTT021003FTH,Active,T&R 10K,Preferred,,,,0.000573,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ROHM,ROHM SEMICONDUCTOR LTD,,Approved,Not Conflict Free,MCR01MZPF1003,Active,T&R 10K,,Thailand,,,0.0007,20/06/2016 00:00:00 IDT,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,KOA,KOA Speer Electronics,,Approved,Yes by Manuf.,RK73H1ETTP1003F,Active,T&R 10K,,Japan;Malaysia;China,,,0.0007,15/01/2018 00:00:00 IST,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
1,TRUE,TRUE,FALSE,FALSE,,0,ER#0402100RFT,RES-100R-0402-1%-1/16W,MCO005346,2,,,,,"R142,R337",R0402,,,Issue,SMT,Production,Resistor,,,RoHS2 with Exemptions,No,,‎1 – Unlimited,,NO,,-55°C to 125°C,FALSE,WALSIN,Walsin Technology Corporation,,Approved,Yes by Product,WR04X1000FTL,Active,T&R 10K,Preferred,China,,,0.00058,15/01/2018 00:00:00 IST,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Fenghua,Guangdong Fenghua Adv Technology,,Approved,Not Conflict Free,RC-02K1000FT,Active,T&R  10K,,China,,,0.00054,,22.SVHC_233_17Jan2023,RoHS3 Compliant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,ASJ,ASJ Pte Ltd,,Disqualified,Unknown,CR10-1000-FK,Inactive,T&R 10K,Inactive,,,,0.00057,,13. SVHC_191_27Jun2018,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,PANASONIC,Panasonic Industrial Company,,Approved,Yes by Product,ERJ-2RKF1000X,Active,T&R 10K,,China,,,0.000631,07/07/2017 00:00:00 IDT,19.SVHC_219_08Jul2021,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VISHAY,VISHAY SEMICONDUCTOR CORP.,,Approved,Yes by Product,CRCW0402100RFKED,Active,T&R 10K,Preferred,Israel,,,0.000609,,17.SVHC_209_25Jun20,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,VENKEL,VENKEL LTD,,Approved,Yes by Manuf.,CR0402-16W-1000FT,Active,T&R 10K,,Taiwan,,,0.000624,15/01/2018 00:00:00 IST,20.SVHC_223_17Jan2022,RoHS3 with Exemptions,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,RALEC,RALEC INC,,Approved,Yes by Product,RTT021000FTH,Active,T&R 10K,Preferred,,,,0.000573,,23.SVHC_235_14Jun2023,RoHS3 with Exemptions,
